foodid,Time,Date,DateFormat,DateTime,Month,Day,Count,Year,WeekDay,Season,Building Number,lat,lon,Room Number,Email Subject
980,7:13:22 PM,9/28/17,9/28/17,9/28/17 7:13 PM,Sep,28,1,2017,Thu,Autumn,4,42.35916667,71.09111111,270,Bertucci's outside 4-270
981,7:13:47 PM,9/28/17,9/28/17,9/28/17 7:13 PM,Sep,28,1,2017,Thu,Autumn,4,42.35916667,71.09111111,370,Lots of Potato Chips by 4-370 eom
982,7:20:09 PM,9/28/17,9/28/17,9/28/17 7:20 PM,Sep,28,1,2017,Thu,Autumn,9,42.35972222,71.09333333,255,Colombian leftovers at 9-255 lounge
983,8:51:23 PM,9/28/17,9/28/17,9/28/17 8:51 PM,Sep,28,1,2017,Thu,Autumn,2,42.35861111,71.09,131,Pizza and soda outside 2-131
984,8:57:19 PM,9/28/17,9/28/17,9/28/17 8:57 PM,Sep,28,1,2017,Thu,Autumn,2,42.35861111,71.09,131,Fwd_ Pizza and soda outside 2-131
985,12:34:55 PM,9/29/16,9/29/16,9/29/16 12:34 PM,Sep,29,1,2016,Thu,Autumn,50,42.35916667,71.08805556,141,"Leftover bbq and dessert in Morss Hall, Walker Memorial"
986,12:39:45 PM,9/29/16,9/29/16,9/29/16 12:39 PM,Sep,29,1,2016,Thu,Autumn,e51,42.36055556,71.08444444,1,Mexican spicy burritos and chicken damplings @TING (E51)
987,6:07:15 PM,9/29/16,9/29/16,9/29/16 6:07 PM,Sep,29,1,2016,Thu,Autumn,50,42.35916667,71.08805556,1,Tray of paneer sag (India pavilion) walker basement
988,2:18:35 PM,9/29/17,9/29/17,9/29/17 2:18 PM,Sep,29,1,2017,Fri,Autumn,34,42.36111111,71.09166667,1,"leftover fruit and cookies, lobby 34 1st floor"
989,3:22:09 PM,9/29/17,9/29/17,9/29/17 3:22 PM,Sep,29,1,2017,Fri,Autumn,50,42.35916667,71.08805556,140,"Chowder, pasta salad, chex mix and sweets at Morss Hall until 5pm"
990,3:43:53 PM,9/29/17,9/29/17,9/29/17 3:43 PM,Sep,29,1,2017,Fri,Autumn,50,42.35916667,71.08805556,1,"Last call_ Chowder, pasta salad, chex mix and sweets at Morss Hall"
991,12:11:45 PM,9/30/16,9/30/16,9/30/16 12:11 PM,Sep,30,1,2016,Fri,Autumn,68,42.36138889,71.08861111,181,"Outside 68-181_ pizzas, soft drinks, rolls, and salads from Bertucci's(1)"
992,12:11:50 PM,9/30/16,9/30/16,9/30/16 12:11 PM,Sep,30,1,2016,Fri,Autumn,68,42.36138889,71.08861111,181,"Outside 68-181_ pizzas, soft drinks, rolls, and salads from Bertucci's"
993,12:38:30 PM,9/30/16,9/30/16,9/30/16 12:38 PM,Sep,30,1,2016,Fri,Autumn,E39,42.36194444,71.08361111,375,leftovers in E39-375
994,1:08:27 PM,9/30/16,9/30/16,9/30/16 1:08 PM,Sep,30,1,2016,Fri,Autumn,34,42.36111111,71.09166667,401,Free Food in 34-401 Kitchen
995,2:33:47 PM,9/30/16,9/30/16,9/30/16 2:33 PM,Sep,30,1,2016,Fri,Autumn,6,42.35944444,71.09027778,120,"Sushi, Salad and Bread Outside 6-120"
996,9:10:22 PM,9/30/16,9/30/16,9/30/16 9:10 PM,Sep,30,1,2016,Fri,Autumn,w20,42.35888889,71.09472222,2,Thai food outside lobdell student center
997,12:15:38 PM,9/30/17,9/30/17,9/30/17 12:15 PM,Sep,30,1,2017,Sat,Autumn,e25,42.36166667,71.08694444,1,Pizza in E25 lobby
998,1:11:41 PM,9/30/17,9/30/17,9/30/17 1:11 PM,Sep,30,1,2017,Sat,Autumn,e19,42.36194444,71.08777778,1,pizza & salad in E19
999,3:02:02 PM, 4 Sep 2016 ,9/4/16,9/4/16 3:02 PM,Sep,4,1,2016,Sun,Autumn,w20,42.35888889,71.09472222,208,Lasagna & Pasta in Lobdell
1000,4:07:40 PM, 4 Sep 2017 ,9/4/17,9/4/17 4:07 PM,Sep,4,1,2017,Mon,Autumn,w20,42.35888889,71.09472222,1,W20 (student center) by couches
1001,10:19:39 AM, 5 Sep 2017 ,9/5/17,9/5/17 10:19 AM,Sep,5,1,2017,Tue,Autumn,e14,42.36027778,71.08722222,304,"fruit, coffee, baked goods outside 14e-304"
1002,11:58:55 AM, 5 Sep 2017 ,9/5/17,9/5/17 11:58 AM,Sep,5,1,2017,Tue,Autumn,E52,42.36055556,71.08361111,359,Free Cookies MBA Admissions Office E52-359
1003,12:46:04 PM, 5 Sep 2017 ,9/5/17,9/5/17 12:46 PM,Sep,5,1,2017,Tue,Autumn,1,42.35805556,71.09194444,118,Under the tent next to building one _Dupont courtyard_
1004,5:12:04 PM, 5 Sep 2017 ,9/5/17,9/5/17 5:12 PM,Sep,5,1,2017,Tue,Autumn,26,42.36083333,71.09083333,414_,"Outside 26-414_ cookies, veggies"
1005,12:05:52 PM, 6 Sep 2016 ,9/6/16,9/6/16 12:05 PM,Sep,6,1,2016,Tue,Autumn,50,42.35916667,71.08805556,1,Walker Memorial - BBQ and Cake
1006,7:41:42 PM, 6 Sep 2016 ,9/6/16,9/6/16 7:41 PM,Sep,6,1,2016,Tue,Autumn,1,42.35805556,71.09194444,190,Free soup outside 1-190
1007,12:57:44 PM, 7 Sep 2017 ,9/7/17,9/7/17 12:57 PM,Sep,7,1,2017,Thu,Autumn,13,42.35972222,71.0925,1,Lobby 13
1008,6:31:01 PM, 8 Sep 2016 ,9/8/16,9/8/16 6:31 PM,Sep,8,1,2016,Thu,Autumn,E62,42.36111111,71.0825,250,"E62-250, indian food"
1009,11:05:36 AM, 8 Sep 2017 ,9/8/17,9/8/17 11:05 AM,Sep,8,1,2017,Fri,Autumn,24,42.36055556,71.09194444,121,"bagels, muffins, coffee outside 24-121"
1010,11:56:55 AM, 8 Sep 2017 ,9/8/17,9/8/17 11:56 AM,Sep,8,1,2017,Fri,Autumn,13,42.35972222,71.0925,1,Lobby Building 13_ Blue Ribbon BBQ_southern food
1011,5:16:47 PM, 8 Sep 2017 ,9/8/17,9/8/17 5:16 PM,Sep,8,1,2017,Fri,Autumn,w16,42.35805556,71.095,1,veggie burgers and buns @ kresge bbq
1012,6:58:07 PM, 8 Sep 2017 ,9/8/17,9/8/17 6:58 PM,Sep,8,1,2017,Fri,Autumn,34,42.36111111,71.09166667,101,free food outside 34-101 EOM
1013,8:45:21 PM, 8 Sep 2017 ,9/8/17,9/8/17 8:45 PM,Sep,8,1,2017,Fri,Autumn,w20,42.35888889,71.09472222,1,"Vegetarian, beef, fish _meat_ loaf in stud"
1014,12:20:17 PM, 9 Sep 2016 ,9/9/16,9/9/16 12:20 PM,Sep,9,1,2016,Fri,Autumn,E25,42.36166667,71.08694444,3rd,"Bertucci's pizza, salad, rolls E25-3rd Floor (IMES)"
1015,6:10:58 PM, 9 Sep 2017 ,9/9/17,9/9/17 6:10 PM,Sep,9,1,2017,Sat,Autumn,7,42.35916667,71.09305556,1,77 mass ave
